city,event_id,t,intervention,n_tokens,total_value,score_id,description,spearman,top10_value_capture,top10_ndcg,top10_precision
Chicago,155,2,R,50,0.786469724892,S3_structure_only,within-channel static OD structure only,-0.5835774309723889,0.43470643123344554,0.4728723570055147,0.0
Chicago,155,2,R,50,0.786469724892,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Chicago,155,2,R,50,0.786469724892,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Chicago,155,2,S,78,1.3339417018609998,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.5441520504811644,0.42707527504830367,0.33040726650940044,0.0
Chicago,155,2,S,78,1.3339417018609998,S1_deficit_only,within-channel local/access deficit only,0.31723972230301345,0.9050955614310208,0.852309251515943,0.625
Chicago,155,2,S,78,1.3339417018609998,S2_exposure_only,within-channel OD exposure only,0.9975720482049595,1.0,0.9999748696494473,1.0
Chicago,155,2,S,78,1.3339417018609998,S3_structure_only,within-channel static OD structure only,-0.4784708961924151,0.552701192403114,0.502378254411542,0.0
Chicago,155,2,S,78,1.3339417018609998,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9975720482049595,1.0,0.9999748696494473,1.0
Chicago,155,2,S,78,1.3339417018609998,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Chicago,155,3,C,89,1.779033194682,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9998978549540349,0.15493652116167317,0.13591852185285644,0.0
Chicago,155,3,C,89,1.779033194682,S1_deficit_only,within-channel local/access deficit only,0.9998978549540349,1.0,0.9999754566193301,1.0
Chicago,155,3,C,89,1.779033194682,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,3,C,89,1.779033194682,S3_structure_only,within-channel static OD structure only,-0.46738168198842367,0.47762113885451196,0.4675521798129267,0.0
Chicago,155,3,C,89,1.779033194682,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,3,C,89,1.779033194682,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,3,R,41,0.6772938933809,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9998257839721255,0.07684285234079535,0.06453338146718575,0.0
Chicago,155,3,R,41,0.6772938933809,S1_deficit_only,within-channel local/access deficit only,0.9998257839721255,1.0,0.9999674634388932,1.0
Chicago,155,3,R,41,0.6772938933809,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,3,R,41,0.6772938933809,S3_structure_only,within-channel static OD structure only,-0.5268292682926831,0.48388282867634985,0.502821412064829,0.0
Chicago,155,3,R,41,0.6772938933809,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,3,R,41,0.6772938933809,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,3,S,82,1.351464816054,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.5608667733263678,0.244500845123911,0.2087635933942245,0.0
Chicago,155,3,S,82,1.351464816054,S1_deficit_only,within-channel local/access deficit only,0.4141552660506525,0.8812401366732743,0.8635117197110024,0.5555555555555556
Chicago,155,3,S,82,1.351464816054,S2_exposure_only,within-channel OD exposure only,0.9979538751210805,1.0,0.9999761795375446,1.0
Chicago,155,3,S,82,1.351464816054,S3_structure_only,within-channel static OD structure only,-0.4953472426290529,0.49634910704280344,0.47776940071040375,0.0
Chicago,155,3,S,82,1.351464816054,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9979538751210805,1.0,0.9999761795375446,1.0
Chicago,155,3,S,82,1.351464816054,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,4,C,82,1.6353196142846602,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9998693962843244,0.09425856514703733,0.0688872327917511,0.0
Chicago,155,4,C,82,1.6353196142846602,S1_deficit_only,within-channel local/access deficit only,0.9998693962843244,0.9999999999999998,0.9999754566174451,1.0
Chicago,155,4,C,82,1.6353196142846602,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,4,C,82,1.6353196142846602,S3_structure_only,within-channel static OD structure only,-0.3282615557079266,0.5074253224106859,0.49343638837052395,0.0
Chicago,155,4,C,82,1.6353196142846602,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,4,C,82,1.6353196142846602,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,4,R,33,0.535700130313,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9996657754010695,0.07048485426590645,0.061576828165611636,0.0
Chicago,155,4,R,33,0.535700130313,S1_deficit_only,within-channel local/access deficit only,0.9996657754010695,1.0,0.9999630846026174,1.0
Chicago,155,4,R,33,0.535700130313,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,4,R,33,0.535700130313,S3_structure_only,within-channel static OD structure only,-0.5023395721925134,0.48341628876936044,0.5320636370597135,0.0
Chicago,155,4,R,33,0.535700130313,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,4,R,33,0.535700130313,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,4,S,81,1.36089879286,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.48500451671183376,0.40352523089635883,0.3195592414375756,0.0
Chicago,155,4,S,81,1.36089879286,S1_deficit_only,within-channel local/access deficit only,0.3811653116531165,0.8828923925877581,0.8662803561596798,0.5555555555555556
Chicago,155,4,S,81,1.36089879286,S2_exposure_only,within-channel OD exposure only,0.997854561878952,1.0,0.9999761795380495,1.0
Chicago,155,4,S,81,1.36089879286,S3_structure_only,within-channel static OD structure only,-0.4361111111111111,0.5193845792586667,0.4826976771555411,0.0
Chicago,155,4,S,81,1.36089879286,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.997854561878952,1.0,0.9999761795380495,1.0
Chicago,155,4,S,81,1.36089879286,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Chicago,155,5,C,84,1.625538340376,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9998785056191153,0.09057235537156463,0.07315464651528805,0.0
Chicago,155,5,C,84,1.625538340376,S1_deficit_only,within-channel local/access deficit only,0.9998785056191153,1.0,0.9999754566195661,1.0
Chicago,155,5,C,84,1.625538340376,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,5,C,84,1.625538340376,S3_structure_only,within-channel static OD structure only,-0.4168472208160373,0.5074253223937633,0.4934363883672212,0.0
Chicago,155,5,C,84,1.625538340376,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,5,C,84,1.625538340376,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,5,R,28,0.36436248248100006,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9994526546250683,0.05816803077578067,0.05322823386684716,0.0
Chicago,155,5,R,28,0.36436248248100006,S1_deficit_only,within-channel local/access deficit only,0.9994526546250683,1.0,0.999956128837234,1.0
Chicago,155,5,R,28,0.36436248248100006,S2_exposure_only,within-channel OD exposure only,0.9999999999999998,1.0,1.0,1.0
Chicago,155,5,R,28,0.36436248248100006,S3_structure_only,within-channel static OD structure only,-0.49480021893814996,0.24689975340129025,0.2807551070001044,0.0
Chicago,155,5,R,28,0.36436248248100006,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999998,1.0,1.0,1.0
Chicago,155,5,R,28,0.36436248248100006,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999998,1.0,1.0,1.0
Chicago,155,5,S,86,1.373147989177,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.5881692532666635,0.27117401609087627,0.21129955806377476,0.0
Chicago,155,5,S,86,1.373147989177,S1_deficit_only,within-channel local/access deficit only,0.38778244256804567,0.900288279744458,0.8766769360461992,0.5555555555555556
Chicago,155,5,S,86,1.373147989177,S2_exposure_only,within-channel OD exposure only,0.998207462616161,1.0,0.9999761795317034,1.0
Chicago,155,5,S,86,1.373147989177,S3_structure_only,within-channel static OD structure only,-0.4740317939525449,0.4844502592099256,0.45950310897992863,0.0
Chicago,155,5,S,86,1.373147989177,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.998207462616161,1.0,0.9999761795317034,1.0
Chicago,155,5,S,86,1.373147989177,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,6,C,76,1.5057060903984603,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9998359535201641,0.1205695389365784,0.09334435806951587,0.0
Chicago,155,6,C,76,1.5057060903984603,S1_deficit_only,within-channel local/access deficit only,0.9998359535201641,0.9999999999999998,0.9999739571062991,1.0
Chicago,155,6,C,76,1.5057060903984603,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,6,C,76,1.5057060903984603,S3_structure_only,within-channel static OD structure only,-0.4800546821599453,0.48957219512511163,0.4662016110208601,0.0
Chicago,155,6,C,76,1.5057060903984603,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,6,C,76,1.5057060903984603,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,6,S,83,1.348833107468,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6344611897065614,0.29864083361698107,0.21659581264523778,0.0
Chicago,155,6,S,83,1.348833107468,S1_deficit_only,within-channel local/access deficit only,0.44601402124176137,0.9241483908798235,0.8906927864998153,0.5555555555555556
Chicago,155,6,S,83,1.348833107468,S2_exposure_only,within-channel OD exposure only,0.9982368498383779,1.0,0.9999761795285995,1.0
Chicago,155,6,S,83,1.348833107468,S3_structure_only,within-channel static OD structure only,-0.5219344276058939,0.47476758602481883,0.4571469084927721,0.0
Chicago,155,6,S,83,1.348833107468,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9982368498383779,1.0,0.9999761795285995,1.0
Chicago,155,6,S,83,1.348833107468,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Chicago,155,7,C,77,1.3947772259077003,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9998159735001838,0.06454227076219902,0.053078989530165634,0.0
Chicago,155,7,C,77,1.3947772259077003,S1_deficit_only,within-channel local/access deficit only,0.9998159735001838,1.0,0.999973957111393,1.0
Chicago,155,7,C,77,1.3947772259077003,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,7,C,77,1.3947772259077003,S3_structure_only,within-channel static OD structure only,-0.33674220516325776,0.5068715098744085,0.49234195287386656,0.0
Chicago,155,7,C,77,1.3947772259077003,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,7,C,77,1.3947772259077003,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,7,S,77,1.227955751797,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6297912613702088,0.20216353389114314,0.15860163257765508,0.0
Chicago,155,7,S,77,1.227955751797,S1_deficit_only,within-channel local/access deficit only,0.43569588306430407,0.9291559811855281,0.8915905671281747,0.625
Chicago,155,7,S,77,1.227955751797,S2_exposure_only,within-channel OD exposure only,0.9979757085020242,1.0,0.9999748696397287,1.0
Chicago,155,7,S,77,1.227955751797,S3_structure_only,within-channel static OD structure only,-0.4256007150743992,0.5625719104637164,0.5189237468820274,0.0
Chicago,155,7,S,77,1.227955751797,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9979757085020242,1.0,0.9999748696397287,1.0
Chicago,155,7,S,77,1.227955751797,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,8,C,66,1.1495873916678,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9997495042271164,0.09104610064954079,0.07331702628882097,0.0
Chicago,155,8,C,66,1.1495873916678,S1_deficit_only,within-channel local/access deficit only,0.9997495042271164,1.0,0.9999721676906993,1.0
Chicago,155,8,C,66,1.1495873916678,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Chicago,155,8,C,66,1.1495873916678,S3_structure_only,within-channel static OD structure only,-0.4292871307796681,0.5075184068041294,0.4947384539216887,0.0
Chicago,155,8,C,66,1.1495873916678,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Chicago,155,8,C,66,1.1495873916678,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,8,S,66,1.0737071024800002,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6537730925790629,0.2208088959470464,0.1756365520766046,0.0
Chicago,155,8,S,66,1.0737071024800002,S1_deficit_only,within-channel local/access deficit only,0.4597641164805345,0.861468599353339,0.8496101984014464,0.7142857142857143
Chicago,155,8,S,66,1.0737071024800002,S2_exposure_only,within-channel OD exposure only,0.9971610479073167,0.9998399178547488,0.9998858433354628,0.8571428571428571
Chicago,155,8,S,66,1.0737071024800002,S3_structure_only,within-channel static OD structure only,-0.6151967435549526,0.4785678245817329,0.46652073470035166,0.0
Chicago,155,8,S,66,1.0737071024800002,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9971610479073167,0.9998399178547488,0.9998858433354628,0.8571428571428571
Chicago,155,8,S,66,1.0737071024800002,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Chicago,155,9,C,52,0.7813410321640999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999146247758901,0.07115143553262201,0.058322787300763256,0.0
Chicago,155,9,C,52,0.7813410321640999,S1_deficit_only,within-channel local/access deficit only,0.9999146247758901,1.0,0.9999699621589889,1.0
Chicago,155,9,C,52,0.7813410321640999,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Chicago,155,9,C,52,0.7813410321640999,S3_structure_only,within-channel static OD structure only,-0.46162383676257146,0.49443871853987104,0.494295715847884,0.0
Chicago,155,9,C,52,0.7813410321640999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Chicago,155,9,C,52,0.7813410321640999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Chicago,155,9,S,57,0.8473359959279999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7043038631060411,0.14256016976529495,0.127353885508501,0.0
Chicago,155,9,S,57,0.8473359959279999,S1_deficit_only,within-channel local/access deficit only,0.4746564687581022,0.8218527278268694,0.82244528538968,0.5
Chicago,155,9,S,57,0.8473359959279999,S2_exposure_only,within-channel OD exposure only,0.9964350531501167,0.9999676473290912,0.9999590207445322,0.8333333333333334
